ID,Class
11873,A
11874,r
11875,0
11876,E
11877,e
11878,J
11879,O
11880,N
11881,R
11882,G
11883,N
11884,a
11885,y
11886,I
11887,R
11888,T
11889,M
11890,N
11891,b
11892,T
11893,C
11894,E
11895,N
11896,S
11897,T
11898,O
11899,D
11900,C
11901,s
11902,H
11903,T
11904,1
11905,u
11906,R
11907,o
11908,S
11909,F
11910,L
11911,K
11912,R
11913,E
11914,N
11915,O
11916,S
11917,s
11918,I
11919,M
11920,H
11921,P
11922,v
11923,N
11924,e
11925,M
11926,R
11927,O
11928,L
11929,H
11930,A
11931,O
11932,u
11933,6
11934,I
11935,2
11936,O
11937,L
11938,C
11939,w
11940,O
11941,O
11942,N
11943,i
11944,c
11945,S
11946,A
11947,r
11948,N
11949,O
11950,D
11951,O
11952,A
11953,T
11954,e
11955,u
11956,O
11957,G
11958,I
11959,a
11960,C
11961,D
11962,G
11963,E
11964,R
11965,R
11966,I
11967,Y
11968,A
11969,i
11970,T
11971,E
11972,H
11973,s
11974,T
11975,O
11976,l
11977,I
11978,O
11979,A
11980,e
11981,P
11982,0
11983,R
11984,R
11985,O
11986,t
11987,H
11988,D
11989,E
11990,o
11991,A
11992,E
11993,r
11994,N
11995,C
11996,i
11997,T
11998,A
11999,P
12000,T
12001,I
12002,A
12003,W
12004,B
12005,P
12006,A
12007,M
12008,A
12009,e
12010,B
12011,E
12012,R
12013,E
12014,7
12015,P
12016,A
12017,R
12018,I
12019,D
12020,T
12021,I
12022,O
12023,B
12024,l
12025,o
12026,S
12027,H
12028,O
12029,I
12030,e
12031,e
12032,e
12033,l
12034,o
12035,N
12036,O
12037,r
12038,s
12039,E
12040,D
12041,D
12042,E
12043,0
12044,C
12045,M
12046,s
12047,I
12048,R
12049,n
12050,R
12051,O
12052,I
12053,r
12054,O
12055,n
12056,A
12057,R
12058,0
12059,t
12060,B
12061,J
12062,I
12063,Y
12064,M
12065,B
12066,e
12067,T
12068,H
12069,n
12070,A
12071,H
12072,C
12073,d
12074,A
12075,O
12076,I
12077,R
12078,O
12079,n
12080,e
12081,E
12082,a
12083,I
12084,S
12085,O
12086,a
12087,u
12088,t
12089,s
12090,A
12091,C
12092,N
12093,I
12094,T
12095,I
12096,L
12097,M
12098,r
12099,R
12100,7
12101,r
12102,e
12103,0
12104,E
12105,T
12106,Y
12107,I
12108,A
12109,O
12110,n
12111,A
12112,I
12113,E
12114,N
12115,0
12116,K
12117,E
12118,e
12119,N
12120,l
12121,Y
12122,L
12123,y
12124,F
12125,T
12126,I
12127,S
12128,O
12129,O
12130,K
12131,O
12132,R
12133,D
12134,E
12135,D
12136,I
12137,o
12138,O
12139,H
12140,C
12141,C
12142,L
12143,S
12144,A
12145,A
12146,J
12147,A
12148,y
12149,E
12150,J
12151,O
12152,E
12153,A
12154,C
12155,r
12156,T
12157,A
12158,N
12159,O
12160,E
12161,E
12162,n
12163,I
12164,p
12165,d
12166,C
12167,O
12168,F
12169,D
12170,S
12171,C
12172,A
12173,I
12174,T
12175,I
12176,B
12177,A
12178,E
12179,D
12180,r
12181,O
12182,P
12183,C
12184,0
12185,B
12186,A
12187,O
12188,l
12189,E
12190,N
12191,R
12192,T
12193,r
12194,E
12195,N
12196,u
12197,O
12198,3
12199,n
12200,n
12201,E
12202,R
12203,t
12204,T
12205,S
12206,A
12207,i
12208,Y
12209,e
12210,1
12211,I
12212,o
12213,N
12214,G
12215,I
12216,R
12217,C
12218,T
12219,O
12220,m
12221,I
12222,a
12223,N
12224,R
12225,F
12226,I
12227,9
12228,I
12229,S
12230,O
12231,E
12232,e
12233,F
12234,O
12235,E
12236,P
12237,T
12238,A
12239,T
12240,R
12241,B
12242,A
12243,n
12244,P
12245,R
12246,H
12247,H
12248,r
12249,e
12250,R
12251,m
12252,M
12253,C
12254,J
12255,r
12256,O
12257,9
12258,I
12259,e
12260,R
12261,O
12262,B
12263,o
12264,S
12265,O
12266,O
12267,R
12268,O
12269,c
12270,O
12271,O
12272,2
12273,T
12274,O
12275,R
12276,i
12277,S
12278,C
12279,T
12280,R
12281,E
12282,D
12283,D
12284,C
12285,I
12286,E
12287,E
12288,f
12289,O
12290,N
12291,a
12292,l
12293,A
12294,N
12295,N
12296,m
12297,B
12298,O
12299,E
12300,I
12301,H
12302,H
12303,O
12304,O
12305,n
12306,A
12307,O
12308,r
12309,r
12310,e
12311,I
12312,M
12313,D
12314,M
12315,N
12316,A
12317,C
12318,e
12319,o
12320,R
12321,O
12322,i
12323,t
12324,H
12325,A
12326,N
12327,r
12328,I
12329,I
12330,I
12331,D
12332,F
12333,F
12334,r
12335,O
12336,N
12337,P
12338,E
12339,7
12340,M
12341,R
12342,S
12343,r
12344,E
12345,T
12346,I
12347,O
12348,M
12349,A
12350,a
12351,R
12352,N
12353,E
12354,e
12355,H
12356,E
12357,O
12358,L
12359,A
12360,A
12361,C
12362,r
12363,V
12364,Z
12365,P
12366,R
12367,H
12368,E
12369,I
12370,A
12371,O
12372,E
12373,O
12374,N
12375,I
12376,O
12377,R
12378,C
12379,e
12380,O
12381,i
12382,o
12383,O
12384,O
12385,A
12386,C
12387,I
12388,l
12389,D
12390,C
12391,I
12392,L
12393,r
12394,O
12395,I
12396,C
12397,P
12398,E
12399,N
12400,A
12401,E
12402,L
12403,I
12404,D
12405,A
12406,H
12407,E
12408,T
12409,L
12410,N
12411,O
12412,A
12413,e
12414,t
12415,N
12416,H
12417,1
12418,0
12419,7
12420,h
12421,o
12422,I
12423,R
12424,R
12425,h
12426,A
12427,R
12428,E
12429,O
12430,E
12431,K
12432,f
12433,R
12434,I
12435,E
12436,A
12437,A
12438,R
12439,R
12440,O
12441,5
12442,A
12443,I
12444,0
12445,l
12446,E
12447,A
12448,o
12449,L
12450,A
12451,O
12452,A
12453,E
12454,M
12455,C
12456,I
12457,I
12458,l
12459,I
12460,A
12461,I
12462,l
12463,o
12464,y
12465,E
12466,I
12467,e
12468,e
12469,N
12470,e
12471,l
12472,R
12473,O
12474,E
12475,I
12476,a
12477,J
12478,n
12479,M
12480,c
12481,n
12482,A
12483,L
12484,P
12485,N
12486,O
12487,A
12488,r
12489,U
12490,c
12491,I
12492,R
12493,A
12494,S
12495,C
12496,e
12497,I
12498,L
12499,O
12500,D
12501,M
12502,X
12503,e
